코  드,품      명,규격,단위,재료비,노무비,경비,합계
58FA94CC7847E12B63A682D4A88813DEF038CD,H형강 - 제주,"SS275, 200*204*12*12mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038CC,H형강 - 제주,"SS275, 200*150*6*9mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038CE,H형강 - 제주,"SS275, 248*124*5*8mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038C9,H형강 - 제주,"SS275, 250*125*6*9mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038CB,H형강 - 제주,"SS275, 244*252*11*11mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038C5,H형강 - 제주,"SS275, 250*175*7*11mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF038C4,H형강 - 제주,"SS275, 250*250*9*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B82,H형강 - 제주,"SS275, 250*255*14*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B80,H형강 - 제주,"SS275, 300*150*6.5*9mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B81,H형강 - 제주,"SS275, 294*200*8*12mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B86,H형강 - 제주,"SS275, 298*201*9*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B87,H형강 - 제주,"SS275, 294*302*12*12mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B85,H형강 - 제주,"SS275, 300*300*10*15mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03B8A,H형강 - 제주,"SS275, 300*305*15*15mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AFB,H형강 - 제주,"SS275, 310*305*15*20mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AFA,H형강 - 제주,"SS275, 310*310*20*20mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AF9,H형강 - 제주,"SS275, 346*174*6*9mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AF8,H형강 - 제주,"SS275, 350*175*7*11mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AFF,H형강 - 제주,"SS275, 354*176*8*13mm, 대리점상차도",TON,"1,468,000.00",,,"1,468,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AFE,H형강 - 제주,"SS275, 336*249*8*12mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AFD,H형강 - 제주,"SS275, 340*250*9*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AF3,H형강 - 제주,"SS275, 344*348*10*16mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03AF2,H형강 - 제주,"SS275, 344*354*16*16mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D4F,H형강 - 제주,"SS275, 350*350*12*19mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D4D,H형강 - 제주,"SS275, 396*199*7*11mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D4C,H형강 - 제주,"SS275, 400*200*8*13mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D4B,H형강 - 제주,"SS275, 404*201*9*15mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D4A,H형강 - 제주,"SS275, 386*299*9*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03D49,H형강 - 제주,"SS275, 390*300*10*16mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03CA0,H형강 - 제주,"SS275, 450*200*9*14mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03CA1,H형강 - 제주,"SS275, 434*299*10*15mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F7D,H형강 - 제주,"SS275, 440*300*11*18mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F7F,H형강 - 제주,"SS275, 500*200*10*16mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F7E,H형강 - 제주,"SS275, 506*201*11*19mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F79,H형강 - 제주,"SS275, 482*300*11*15mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F78,H형강 - 제주,"SS275, 488*300*11*18mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03F7A,H형강 - 제주,"SS275, 600*200*11*17mm, 대리점상차도",TON,"1,450,000.00",,,"1,450,000.00"
58FA94CC7847E12B63A682D4A88813DEF03E56,H형강 - 제주,"SS275, 582*300*12*17mm, 대리점상차도",TON,"1,468,000.00",,,"1,468,000.00"
58FA94CC7847E12B63A682D4A88813DEF03E57,H형강 - 제주,"SS275, 588*300*12*20mm, 대리점상차도",TON,"1,468,000.00",,,"1,468,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD2,H형강 - 서울,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD3,H형강 - 서울,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD0,H형강 - 서울,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD1,H형강 - 서울,"SHP275, 148*100*6*9mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD6,H형강 - 서울,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD7,H형강 - 서울,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD4,H형강 - 서울,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DD5,H형강 - 서울,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DDA,H형강 - 서울,"SHP275, 194*150*6*9mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF38DDB,H형강 - 서울,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CCB,H형강 - 서울,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CCA,H형강 - 서울,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CC8,H형강 - 서울,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CCF,H형강 - 서울,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CCD,H형강 - 서울,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CC3,H형강 - 서울,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38CC2,H형강 - 서울,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F80,H형강 - 서울,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F82,H형강 - 서울,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F83,H형강 - 서울,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F84,H형강 - 서울,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F85,H형강 - 서울,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F87,H형강 - 서울,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38F88,H형강 - 서울,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EF9,H형강 - 서울,"SHP275, 310*305*15*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EF8,H형강 - 서울,"SHP275, 310*310*20*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EFB,H형강 - 서울,"SHP275, 346*174*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EFA,H형강 - 서울,"SHP275, 350*175*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EFD,H형강 - 서울,"SHP275, 354*176*8*13mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EFC,H형강 - 서울,"SHP275, 336*249*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EFF,H형강 - 서울,"SHP275, 340*250*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EF1,H형강 - 서울,"SHP275, 344*348*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38EF0,H형강 - 서울,"SHP275, 344*354*16*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38977,H형강 - 서울,"SHP275, 350*350*12*19mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38975,H형강 - 서울,"SHP275, 396*199*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38974,H형강 - 서울,"SHP275, 400*200*8*13mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38973,H형강 - 서울,"SHP275, 404*201*9*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38972,H형강 - 서울,"SHP275, 386*299*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38971,H형강 - 서울,"SHP275, 390*300*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38851,H형강 - 서울,"SHP275, 400*400*13*21mm, 대리점상차도",TON,"1,420,000.00",,,"1,420,000.00"
58FA94CC7847E12B63A682D4A88813DEF38859,H형강 - 서울,"SHP275, 450*200*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38858,H형강 - 서울,"SHP275, 434*299*10*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B25,H형강 - 서울,"SHP275, 440*300*11*18mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B27,H형강 - 서울,"SHP275, 500*200*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B26,H형강 - 서울,"SHP275, 506*201*11*19mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B21,H형강 - 서울,"SHP275, 482*300*11*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B20,H형강 - 서울,"SHP275, 488*300*11*18mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38B22,H형강 - 서울,"SHP275, 600*200*11*17mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38A1E,H형강 - 서울,"SHP275, 582*300*12*17mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38A1F,H형강 - 서울,"SHP275, 588*300*12*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38A1C,H형강 - 서울,"SHP275, 594*302*14*23mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF38A1A,H형강 - 서울,"SHP275, 700*300*13*24mm, 대리점상차도",TON,"1,420,000.00",,,"1,420,000.00"
58FA94CC7847E12B63A682D4A88813DEF38A19,H형강 - 서울,"SHP275, 800*300*14*26mm, 대리점상차도",TON,"1,420,000.00",,,"1,420,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E668,H형강 - 부산,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E669,H형강 - 부산,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66A,H형강 - 부산,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66B,H형강 - 부산,"SHP275, 148*100*6*9mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66C,H형강 - 부산,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66D,H형강 - 부산,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66E,H형강 - 부산,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E66F,H형강 - 부산,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E660,H형강 - 부산,"SHP275, 194*150*6*9mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E661,H형강 - 부산,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E70F,H형강 - 부산,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E70E,H형강 - 부산,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E70C,H형강 - 부산,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E70B,H형강 - 부산,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E709,H형강 - 부산,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E707,H형강 - 부산,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E706,H형강 - 부산,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4BB,H형강 - 부산,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4B9,H형강 - 부산,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4B8,H형강 - 부산,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4BF,H형강 - 부산,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4BE,H형강 - 부산,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4BC,H형강 - 부산,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E4B3,H형강 - 부산,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E541,H형강 - 부산,"SHP275, 310*305*15*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E540,H형강 - 부산,"SHP275, 310*310*20*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E543,H형강 - 부산,"SHP275, 346*174*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E542,H형강 - 부산,"SHP275, 350*175*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E545,H형강 - 부산,"SHP275, 354*176*8*13mm, 대리점상차도",TON,"1,244,000.00",,,"1,244,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E544,H형강 - 부산,"SHP275, 336*249*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E547,H형강 - 부산,"SHP275, 340*250*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E549,H형강 - 부산,"SHP275, 344*348*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E548,H형강 - 부산,"SHP275, 344*354*16*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E28D,H형강 - 부산,"SHP275, 350*350*12*19mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E28F,H형강 - 부산,"SHP275, 396*199*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E28E,H형강 - 부산,"SHP275, 400*200*8*13mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E289,H형강 - 부산,"SHP275, 404*201*9*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E288,H형강 - 부산,"SHP275, 386*299*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E28B,H형강 - 부산,"SHP275, 390*300*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E394,H형강 - 부산,"SHP275, 400*400*13*21mm, 대리점상차도",TON,"1,500,000.00",,,"1,500,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E39C,H형강 - 부산,"SHP275, 450*200*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E39D,H형강 - 부산,"SHP275, 434*299*10*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C0,H형강 - 부산,"SHP275, 440*300*11*18mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C2,H형강 - 부산,"SHP275, 500*200*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C3,H형강 - 부산,"SHP275, 506*201*11*19mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C4,H형강 - 부산,"SHP275, 482*300*11*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C5,H형강 - 부산,"SHP275, 488*300*11*18mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E0C7,H형강 - 부산,"SHP275, 600*200*11*17mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E1E6,H형강 - 부산,"SHP275, 582*300*12*17mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E1E7,H형강 - 부산,"SHP275, 588*300*12*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E1E4,H형강 - 부산,"SHP275, 594*302*14*23mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E1E2,H형강 - 부산,"SHP275, 700*300*13*24mm, 대리점상차도",TON,"1,500,000.00",,,"1,500,000.00"
58FA94CC7847E12B63A682D4A88813DEF2E1E1,H형강 - 부산,"SHP275, 800*300*14*26mm, 대리점상차도",TON,"1,500,000.00",,,"1,500,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBEE,H형강 - 대구,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBEF,H형강 - 대구,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBEC,H형강 - 대구,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBED,H형강 - 대구,"SHP275, 148*100*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBEA,H형강 - 대구,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBEB,H형강 - 대구,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBE8,H형강 - 대구,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBE9,H형강 - 대구,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBE6,H형강 - 대구,"SHP275, 194*150*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BBE7,H형강 - 대구,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BAC7,H형강 - 대구,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BAC6,H형강 - 대구,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BAC4,H형강 - 대구,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BAC3,H형강 - 대구,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BAC1,H형강 - 대구,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BACF,H형강 - 대구,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BACE,H형강 - 대구,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B920,H형강 - 대구,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B922,H형강 - 대구,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B923,H형강 - 대구,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
